00000;49.783262;6.211822
00001;37.507395;127.055772
00002;45.497428;-73.524144
00003;40.764518;-73.969638
00004;41.88743;-87.633948
00005;41.352666;-72.079334
00006;40.718265;-73.845006
00007;40.717623;-73.842507
00008;-19.690192;63.496685
00009;47.613895;-122.331261
00010;36.056918;-112.138717
00011;12.172651;-68.290028
00012;30.315348;-97.741574
00013;53.554688;-113.509368
00014;41.478298;-81.711197
00015;53.525401;-2.176269
00016;45.759858;4.83179
00017;45.759858;4.83179
00018;53.34752;-6.228362
00019;50.822753;-0.139753
00020;50.820828;-0.137865
00021;50.820912;-0.138359
00022;50.821871;-0.137017
00023;50.822358;-0.137307
00024;50.820828;-0.137865
00025;50.822358;-0.137307
00026;50.822311;-0.138133
00027;50.820908;-0.137457
00028;50.828845;-0.133992
00029;50.820903;-0.150965
00030;50.824019;-0.138326
00031;50.82484;-0.13852
00032;50.824019;-0.138326
00033;53.037365;-1.19546
00034;50.823695;-0.138165
00035;48.854656;2.361502
00036;51.523949;-0.040919
00037;39.952533;-75.176392
00038;41.860755;-87.634377
00039;41.312032;19.444706
00040;39.414268;-123.34468
00041;-29.829786;31.030422
00042;55.965185;-3.191846
00043;47.611219;-122.309986
00044;47.611219;-122.309986
00045;47.611219;-122.309986
00046;47.611219;-122.309986
00047;39.044198;-95.716828
00048;53.832027;-1.564421
00049;40.729184;-73.987943
00050;21.281867;-157.837689
00051;40.747352;-73.997352
00052;37.354527;-79.218354
00053;41.872129;-87.635182
00054;44.027559;-88.581311
00055;44.937733;-93.095312
00056;38.891103;-77.024143
00057;43.373806;-1.775997
00058;35.271294;-81.006993
00059;18.805261;98.922029
00060;52.220882;0.656052
00061;40.713083;-73.955099
00062;43.875847;-69.991565
00063;28.557991;-81.168235
00064;34.033354;-118.470758
00065;46.943118;-124.118619
00066;-26.19723;28.061614
00067;37.79575;-122.395173
00068;47.671315;-122.376829
00069;43.559457;-70.279616
00070;43.559457;-70.279616
00071;43.559398;-70.281595
00072;42.095722;-72.603449
00073;51.708667;-114.107833
00074;53.831996;-1.56438
00075;49.12647;-123.19206
00076;49.12657;-123.18929
00077;49.12515;-123.18592
00078;49.12642;-123.19223
00079;48.603683;-120.429993
00080;37.852996;-122.26622
00081;49.25841;-123.1385
00082;49.25848;-123.13866
00083;49.25857;-123.13845
00084;49.25855;-123.13855
00085;-20.007293;-158.109371
00086;37.795199;-122.278261
00087;21.850459;95.977431
00088;37.172961;-121.782583
00089;43.654552;-79.388065
00090;45.483474;-122.805358
00091;45.483474;-122.805358
00092;52.747401;-1.213903
00093;59.641779;9.670933
00094;28.366478;-81.557248
00095;51.523732;-0.030909
00096;38.403488;-122.735589
00097;53.393313;-2.168812
00098;38.730346;-9.14718
00099;21.286668;-157.846263
00100;21.286668;-157.846263
00101;40.585278;-105.106726
00102;40.585278;-105.106726
00103;40.585278;-105.106726
00104;40.585278;-105.106726
00105;43.0505;-2.1735
00106;43.0505;-2.1735
00107;43.0505;-2.1735
00108;43.0505;-2.1735
00109;43.0505;-2.1735
00110;43.0505;-2.1735
00111;37.598464;-122.052054
00112;47.583702;-122.314502
00113;33.365;-117.240334
00114;35.710946;-83.518889
00115;53.500099;-2.236082
00116;53.503018;-2.23414
00117;50.984005;-114.105715
00118;51.438884;-0.522505
00119;37.256015;-122.370926
00120;37.255784;-122.370915
00121;29.941621;-90.064625
00122;39.072493;-77.054131
00123;53.469953;-2.267475
00124;39.56991;2.641058
00125;25.615118;85.142186
00126;55.810373;37.663729
00127;36.59232;-4.52964
00128;40.783359;-73.980842
00129;21.421021;-157.799581
00130;49.37647;-123.18328
00131;49.3765;-123.18368
00132;-41.27879;174.778988
00133;51.953575;-0.2635
00134;37.782637;-122.41037
00135;40.434217;-79.928712
00136;34.089394;-118.308817
00137;52.379522;4.917949
00138;53.474123;-2.25106
00139;38.873166;-77.007667
00140;53.480525;-2.23752
00141;30.322916;-97.717714
00142;38.873166;-77.007667
00143;44.967166;-93.24676
00144;53.645464;-1.786715
00145;41.835884;-87.626105
00146;36.724283;-95.914303
00147;52.516952;13.459657
00148;52.516952;13.459657
00149;52.517089;13.461127
00150;52.517089;13.461127
00151;52.517089;13.461127
00152;41.884494;-87.646705
00153;43.325429;-3.016434
00154;36.115167;-115.136
00155;39.135332;-84.5384
00156;41.925166;-87.688334
00157;41.925166;-87.688334
00158;64.14555;-21.93982
00159;-34.927558;-56.157648
00160;40.4165;-3.710334
00161;42.310024;-71.36116
00162;44.847551;-92.632432
00163;49.26707;-123.11485
00164;51.157013;-3.326979
00165;42.346757;-71.096059
00166;52.487858;13.896231
00167;50.06963;-122.95086
00168;50.0696;-122.94753
00169;50.09123;-122.9501
00170;50.07154;-122.95136
00171;52.747401;-1.213903
00172;46.311956;7.495258
00173;37.927197;-122.502343
00174;-42.621297;-64.251236
00175;52.10158;5.088611
00176;51.501743;-0.123875
00177;40.799343;-119.200058
00178;40.799343;-119.200058
00179;48.687264;2.335322
00180;53.488364;-2.24577
00181;47.487215;19.046967
00182;32.226443;-110.965111
00183;49.22952;-123.079679
00184;37.544448;-77.449789
00185;63.432826;10.418118
00186;33.955686;-84.210065
00187;37.54584;-77.443014
00188;-28.133486;153.475248
00189;37.806968;-122.41893
00190;52.226286;-3.180993
00191;-41.27879;174.778988
00192;37.571555;-77.537823
00193;30.269501;-97.741798
00194;35.674546;139.70056
00195;37.354585;-79.218278
00196;40.759131;-73.979701
00197;50.828845;-0.133992
00198;41.567887;2.009135
00199;19.447366;-99.150259
00200;40.014667;-83.011333
00201;37.780522;-122.416663
00202;55.95098;-3.195278
00203;29.419955;-98.49646
00204;37.824632;-122.257286
00205;44.649482;-123.756737
00206;44.507883;-73.080496
00207;52.520751;13.38875
00208;27.445153;-82.305847
00209;21.40536;-157.738861
00210;37.744774;-122.435654
00211;31.619712;-89.574692
00212;41.99383;21.430667
00213;53.3792;-2.283976
00214;36.160161;-86.778463
00215;53.36563;-2.272356
00216;37.725328;-89.862112
00217;37.725328;-89.862112
00218;31.619544;-89.574573
00219;31.619544;-89.574573
00220;47.41754;-122.297176
00221;50.430758;-3.682844
00222;39.76444;-105.023659
00223;41.368491;19.904555
00224;35.672298;139.516647
00225;46.932077;6.730741
00226;31.619614;-89.574589
00227;31.619562;-89.57444
00228;41.305134;19.491301
00229;31.619562;-89.57444
00230;37.595247;-122.370357
00231;44.96042;-93.163583
00232;31.619673;-89.574563
00233;31.619658;-89.574609
00234;31.619536;-89.574633
00235;51.506378;-0.143723
00236;46.585116;0.337057
00237;32.981485;-117.250888
00238;31.619554;-89.574763
00239;31.619631;-89.57472
00240;42.425547;18.768296
00241;31.619648;-89.574629
00242;50.686493;-1.236498
00243;35.673755;-105.894175
00244;36.38305;-105.260673
00245;36.380963;-105.253409
00246;47.830368;-122.272373
00247;40.808076;-97.599073
00248;35.404333;-120.869334
00249;35.404333;-120.869334
00250;35.404333;-120.869334
00251;35.404333;-120.869334
00252;35.404333;-120.869334
00253;35.404333;-120.869334
00254;35.404333;-120.869334
00255;35.404333;-120.869334
00256;35.404333;-120.869334
00257;45.497428;-73.524144
00258;45.497428;-73.524144
00259;-6.893675;107.611137
00260;32.707045;-117.156443
00261;50.932;6.964167
00262;38.925546;-77.2176
00263;41.886783;-87.929656
00264;51.601029;-0.064094
00265;40.717623;-73.842507
00266;39.166445;-86.532762
00267;30.047852;31.261521
00268;40.713902;-74.015901
00269;40.714176;-73.956367
00270;12.172651;-68.290028
00271;34.23698;134.64788
00272;40.729945;-73.994303
00273;53.396828;-2.266262
00274;53.391864;-2.263977
00275;40.438448;-79.996658
00276;37.74945;-122.411609
00277;38.854376;-77.110725
00278;37.4912;-122.2554
00279;36.61867;-121.901475
00280;36.61867;-121.901475
00281;37.8469;-122.2587
00282;40.766103;-73.979451
00283;24.86951;121.234066
00284;35.6375;139.733612
00285;33.198122;-117.381684
00286;35.673755;-105.894175
00287;36.083041;-115.146728
00288;31.619561;-89.574604
00289;31.61982;-89.574691
00290;42.639838;18.108794
00291;51.552207;-0.035675
00292;39.730169;-104.999051
00293;35.656344;139.614307
00294;35.656327;139.614285
00295;42.159299;-87.77566
00296;44.978361;-93.275696
00297;44.978361;-93.275696
00298;51.344646;-2.971994
00299;44.978361;-93.275696
00300;47.626833;-122.3395
00301;38.382927;-75.063904
00302;41.925448;-87.696442
00303;59.721481;14.157385
00304;43.340833;17.813813
