00000;38.61687;-173.671875
00001;21.8741;-159.4353
00002;21.893101;-159.408203
00003;21.893;-159.407501
00004;22.25669;-159.591522
00005;21.275899;-157.825515
00006;21.2798;-157.8285
00007;19.313553;-155.887763
00008;19.430219;-155.258367
00009;19.414525;-155.237228
00010;19.414525;-155.237228
00011;19.4144;-155.237865
00012;19.414525;-155.237228
00013;19.414525;-155.237228
00014;19.414525;-155.237228
00015;18.995907;-155.787506
00016;18.995907;-155.787506
00017;18.995907;-155.787506
00018;19.925475;-155.887005
00019;19.925475;-155.887005
00020;19.596666;-155.9732
00021;19.596666;-155.9732
00022;19.501643;-154.816567
00023;19.457862;-154.842778
00024;60.520299;-148.091411
00025;60.540126;-145.759981
00026;60.540171;-145.760035
00027;54.404244;-128.517036
00028;49.129169;-125.896146
00029;47.477594;-124.029378
00030;47.906202;-124.633669
00031;48.38594;-124.726763
00032;40.804519;-124.166659
00033;47.906202;-124.633669
00034;47.906202;-124.633669
00035;47.906202;-124.633669
00036;47.906202;-124.633669
00037;47.906202;-124.633669
00038;47.906202;-124.633669
00039;47.906202;-124.633669
00040;40.86462;-124.080514
00041;47.906202;-124.633669
00042;47.906202;-124.633669
00043;46.348999;-124.055099
00044;46.349098;-124.055199
00045;44.050583;-123.09082
00046;44.050583;-123.09082
00047;44.050583;-123.09082
00048;44.050583;-123.09082
00049;44.108399;-123.134336
00050;49.4301;-123.2538
00051;38.554751;-123.30373
00052;44.108399;-123.134336
00053;44.217685;-123.20284
00054;44.217685;-123.20284
00055;44.219269;-123.202593
00056;44.108399;-123.134336
00057;44.108399;-123.134336
00058;44.108399;-123.134336
00059;46.195814;-123.802936
00060;48.428627;-123.45943
00061;48.442746;-123.379685
00062;48.439321;-123.379462
00063;49.28637;-123.115063
00064;48.429805;-123.457746
00065;49.271599;-123.136063
00066;44.0271;-123.090302
00067;43.130932;-123.455504
00068;49.2673;-123.090401
00069;49.266899;-123.089996
00070;49.286942;-123.128621
00071;44.0088;-123.0325
00072;44.0846;-123.1171
00073;44.0729;-123.112
00074;49.261332;-123.132319
00075;43.130932;-123.455504
00076;43.130932;-123.455504
00077;43.130932;-123.455504
00078;43.130932;-123.455504
00079;43.130932;-123.455504
00080;43.130932;-123.455504
00081;43.130932;-123.455504
00082;43.130932;-123.455504
00083;43.130932;-123.455504
00084;43.130932;-123.455504
00085;48.4228;-123.383
00086;43.291357;-123.335673
00087;43.291357;-123.335673
00088;43.291357;-123.335673
00089;43.291357;-123.335673
00090;43.291357;-123.335673
00091;43.291357;-123.335673
00092;48.423199;-123.365799
00093;48.421501;-123.366402
00094;43.291357;-123.335673
00095;43.291357;-123.335673
00096;49.250569;-123.122558
00097;37.862767;-122.317432
00098;37.77961;-122.417124
00099;37.809402;-122.366114
00100;37.827721;-122.481765
00101;47.120997;-122.426463
00102;37.827226;-122.499189
00103;47.121008;-122.426517
00104;37.827035;-122.49921
00105;37.852543;-122.478783
00106;37.898359;-122.304605
00107;37.986028;-122.069327
00108;47.639484;-122.3592
00109;38.024831;-122.140545
00110;37.79462;-122.401336
00111;38.383693;-122.312599
00112;45.809508;-122.545344
00113;37.786525;-122.401649
00114;38.021937;-122.143399
00115;37.818971;-122.373651
00116;47.918758;-122.283016
00117;37.771;-122.456497
00118;37.827056;-122.499253
00119;44.991767;-122.979209
00120;47.648599;-122.347726
00121;45.809508;-122.545344
00122;37.904374;-122.290738
00123;37.792672;-122.390849
00124;36.977032;-122.026991
00125;37.763624;-122.41898
00126;36.977032;-122.026991
00127;36.977032;-122.026991
00128;45.809508;-122.545344
00129;37.764515;-122.421791
00130;45.809508;-122.545344
00131;45.809508;-122.545344
00132;37.980659;-122.087867
00133;37.752317;-122.418454
00134;37.750055;-122.186345
00135;45.784189;-122.532073
00136;45.809508;-122.545344
00137;37.761296;-122.508418
00138;38.021937;-122.143399
00139;37.037057;-122.226676
00140;45.809508;-122.545344
00141;37.782904;-122.407465
00142;48.792414;-122.53159
00143;37.851149;-122.288523
00144;38.03823;-122.121137
00145;47.60163;-122.328962
00146;45.809508;-122.545344
